order_id,customer_id,restaurant_id,order_date,payment_method,order_status,total_amount
8589,196,1,2025-05-20,Cash,Cancelled,1427.87
8590,373,87,2025-09-06,UPI,Cancelled,2218.79
8591,405,63,2025-03-12,UPI,Cancelled,2934.64
8592,668,66,2025-07-25,UPI,Cancelled,1401.95
8593,3,85,2025-02-12,UPI,Cancelled,1123.57
8594,809,79,2025-04-16,Cash,Cancelled,168.49
8595,755,84,2025-06-05,Card,Cancelled,905.61
8596,731,18,2025-09-12,UPI,Delivered,577.04
8597,172,56,2025-03-10,Cash,Delivered,1656.48
8598,767,90,2025-10-31,Cash,Delivered,2209.25
8599,142,7,2025-08-15,Card,Delivered,2966.59
8600,793,72,2025-11-07,UPI,Cancelled,1668.03
8601,404,67,2025-06-11,Cash,Delivered,1854.2
8602,827,56,2025-04-19,Cash,Cancelled,1628.1
8603,296,45,2025-06-20,Cash,Delivered,2108.22
8604,611,88,2025-04-01,Card,Delivered,2836.02
8605,12,6,2025-08-29,Cash,Delivered,1668.47
8606,804,22,2025-09-07,UPI,Cancelled,172.78
8607,556,78,2025-07-01,Card,Cancelled,1562.19
8608,184,23,2025-11-17,UPI,Delivered,1831.93
8609,91,58,2025-07-12,UPI,Delivered,1945.2
8610,264,34,2025-06-19,Cash,Delivered,2449.19
8611,910,94,2025-02-07,Cash,Cancelled,2274.95
8612,889,19,2025-08-05,Card,Cancelled,615.32
8613,983,65,2025-10-14,Card,Delivered,1074.76
8614,758,63,2025-03-11,UPI,Cancelled,1837.28
8615,703,53,2025-06-18,Cash,Cancelled,1873.41
8616,82,83,2025-12-21,Cash,Cancelled,2045.55
8617,291,94,2025-05-10,Card,Delivered,249.08
8618,583,47,2025-10-29,Cash,Delivered,188.65
8619,59,13,2025-06-08,Cash,Cancelled,1597.43
8620,76,94,2025-05-11,Cash,Delivered,818.37
8621,549,42,2025-09-30,UPI,Delivered,1488.66
8622,614,44,2025-09-01,Card,Delivered,1460.27
8623,729,18,2025-12-10,Cash,Cancelled,2025.68
8624,439,86,2025-02-23,UPI,Delivered,281.23
8625,581,8,2025-10-04,Cash,Delivered,718.69
8626,609,61,2025-12-22,UPI,Cancelled,1061.19
8627,127,92,2025-04-22,Cash,Delivered,1104.81
8628,669,71,2025-04-01,Cash,Delivered,2490.3
8629,528,93,2025-01-10,Cash,Cancelled,2528.46
8630,41,42,2025-11-11,UPI,Delivered,2246.38
8631,188,14,2025-08-11,UPI,Cancelled,2507.63
8632,717,31,2025-09-14,Card,Cancelled,1645.39
8633,543,86,2025-11-30,Cash,Cancelled,1076.36
8634,503,30,2025-09-01,Cash,Delivered,1559.89
8635,46,75,2025-12-04,Cash,Delivered,770.2
8636,903,76,2025-06-06,UPI,Delivered,2424.52
8637,734,45,2025-04-04,Card,Cancelled,197.54
8638,221,51,2025-07-10,Card,Delivered,2941.69
8639,989,81,2025-02-19,Card,Cancelled,168.44
8640,295,93,2025-06-01,Card,Delivered,803.74
8641,570,25,2025-01-19,Cash,Delivered,2875.08
8642,655,76,2025-06-03,UPI,Cancelled,517.57
8643,139,54,2025-09-25,Cash,Cancelled,1747.52
8644,739,16,2025-04-08,Cash,Cancelled,290.99
8645,540,50,2025-06-30,Cash,Cancelled,2426.37
8646,218,63,2025-03-21,Card,Cancelled,2613.61
8647,867,84,2025-04-13,Cash,Delivered,1013.59
8648,721,99,2025-07-04,Cash,Cancelled,1669.96
8649,507,58,2025-03-05,UPI,Cancelled,845.02
8650,990,49,2025-01-08,Card,Cancelled,1572.45
8651,786,39,2025-04-06,Cash,Cancelled,1109.02
8652,989,58,2025-09-17,UPI,Delivered,2962.07
8653,53,39,2025-09-10,Cash,Delivered,1460.1
8654,316,45,2025-09-20,Cash,Delivered,1021.91
8655,970,33,2025-01-17,Cash,Cancelled,942.36
8656,950,23,2025-07-23,Cash,Cancelled,997.89
8657,768,89,2025-09-25,UPI,Cancelled,237.06
8658,485,65,2025-05-06,UPI,Delivered,747.4
8659,731,76,2025-04-14,UPI,Cancelled,2804.63
8660,654,12,2025-12-03,Cash,Cancelled,1115.06
8661,911,2,2025-06-10,UPI,Delivered,862.48
8662,362,97,2025-02-23,Cash,Cancelled,913.47
8663,254,68,2025-09-14,Cash,Cancelled,2450.3
8664,443,78,2025-10-20,Cash,Delivered,2352.18
8665,153,40,2025-11-12,Card,Delivered,2710.72
8666,553,99,2025-02-25,UPI,Cancelled,1762.34
8667,345,72,2025-06-06,Cash,Delivered,333.58
8668,606,39,2025-01-20,UPI,Delivered,2575.98
8669,109,82,2025-11-18,Card,Delivered,2791.05
8670,440,97,2025-09-11,Card,Delivered,309.68
8671,623,68,2025-05-28,Card,Delivered,2891.87
8672,931,33,2025-09-01,UPI,Cancelled,781.8
8673,181,89,2025-11-27,Cash,Cancelled,2750.87
8674,592,22,2025-07-29,Cash,Cancelled,2221.12
8675,933,95,2025-09-11,Cash,Cancelled,975.52
8676,194,64,2025-09-28,UPI,Cancelled,815.15
8677,908,27,2025-06-26,Cash,Cancelled,2567.76
8678,405,66,2025-04-01,Cash,Delivered,2958.83
8679,641,43,2025-12-15,UPI,Cancelled,1284.15
8680,118,95,2025-03-03,Cash,Delivered,1106.97
8681,555,16,2025-01-29,Card,Cancelled,425.25
8682,291,97,2025-03-05,Cash,Delivered,1883.89
8683,519,63,2025-01-26,UPI,Delivered,1080.29
8684,843,90,2025-04-10,Cash,Cancelled,1872.6
8685,974,58,2025-10-15,Card,Cancelled,1254.3
8686,122,40,2025-05-22,UPI,Delivered,902.82
8687,299,4,2025-09-17,UPI,Delivered,2972.48
8688,803,62,2025-05-25,Cash,Cancelled,2855.7
8689,775,57,2025-01-01,UPI,Delivered,636.0
8690,742,60,2025-04-15,UPI,Delivered,2038.18
8691,489,36,2025-08-19,Card,Delivered,2055.49
8692,502,66,2025-08-17,Card,Delivered,2917.23
8693,434,93,2025-03-22,Card,Delivered,367.43
8694,25,67,2025-09-24,Card,Delivered,438.85
8695,882,86,2025-08-12,Cash,Delivered,996.4
8696,763,40,2025-03-17,Card,Cancelled,2386.32
8697,40,85,2025-08-27,Cash,Cancelled,204.76
8698,451,70,2025-09-22,Card,Cancelled,885.49
8699,75,62,2025-11-03,Card,Delivered,2089.03
8700,91,59,2025-07-08,Cash,Delivered,2220.51
8701,911,29,2025-09-20,Cash,Delivered,2703.65
8702,209,80,2025-07-16,Card,Delivered,246.08
8703,473,86,2025-11-28,Card,Delivered,2261.14
8704,999,49,2025-07-26,Card,Delivered,545.1
8705,324,42,2025-12-21,Cash,Delivered,211.86
8706,946,87,2025-07-12,Card,Cancelled,798.45
8707,429,29,2025-01-04,Cash,Cancelled,179.55
8708,890,73,2025-11-24,Cash,Cancelled,1879.93
8709,211,100,2025-12-18,UPI,Delivered,1873.62
8710,400,43,2025-10-14,Cash,Cancelled,697.04
8711,206,91,2025-04-22,UPI,Cancelled,957.16
8712,156,32,2025-12-06,Card,Cancelled,1459.23
8713,176,58,2025-05-06,UPI,Delivered,1203.12
8714,816,78,2025-09-30,UPI,Delivered,1146.28
8715,524,54,2025-03-13,UPI,Delivered,1298.71
8716,343,60,2025-05-15,Card,Delivered,416.1
8717,70,7,2025-05-04,Cash,Cancelled,1199.81
8718,257,73,2025-11-11,Cash,Delivered,2199.65
8719,21,89,2025-08-14,Cash,Cancelled,1460.76
8720,24,28,2025-02-03,Cash,Delivered,2028.24
8721,736,32,2025-12-03,Card,Cancelled,2188.76
8722,430,26,2025-12-20,Cash,Delivered,1394.98
8723,750,18,2025-07-28,Cash,Cancelled,278.37
8724,74,83,2025-02-10,UPI,Cancelled,2885.93
8725,769,55,2025-07-13,UPI,Delivered,2576.13
8726,343,2,2025-09-16,Cash,Cancelled,2077.1
8727,614,94,2025-07-02,Card,Delivered,1268.64
8728,991,67,2025-09-30,Card,Delivered,2795.76
8729,201,71,2025-08-26,Cash,Delivered,2216.27
8730,209,85,2025-11-10,UPI,Delivered,313.46
8731,26,26,2025-04-04,UPI,Delivered,2169.23
8732,556,84,2025-01-29,Card,Cancelled,2612.42
8733,146,23,2025-11-04,UPI,Delivered,1034.51
8734,256,53,2025-08-19,Cash,Cancelled,2876.94
8735,894,92,2025-06-04,UPI,Cancelled,819.99
8736,281,83,2025-05-16,Card,Cancelled,1144.52
8737,92,64,2025-11-24,Card,Delivered,1068.42
8738,822,36,2025-06-20,Cash,Delivered,1855.91
8739,274,73,2025-01-01,Cash,Cancelled,1288.26
8740,322,63,2025-10-26,UPI,Cancelled,2145.1
8741,967,25,2025-04-20,Cash,Delivered,1857.71
8742,581,94,2025-04-30,Cash,Cancelled,1449.23
8743,445,100,2025-04-22,UPI,Cancelled,2077.91
8744,87,10,2025-10-29,Card,Cancelled,2055.1
8745,440,36,2025-02-11,Card,Delivered,2867.46
8746,166,54,2025-01-24,Cash,Cancelled,2517.0
8747,483,8,2025-05-26,Card,Cancelled,2999.63
8748,354,25,2025-09-02,UPI,Delivered,2458.06
8749,267,64,2025-05-29,Card,Cancelled,2213.57
8750,377,25,2025-03-18,Cash,Cancelled,2654.68
8751,463,40,2025-10-01,Cash,Delivered,2024.26
8752,342,56,2025-08-24,UPI,Cancelled,1361.82
8753,720,3,2025-09-24,Card,Delivered,2808.68
8754,182,54,2025-06-20,UPI,Cancelled,2232.28
8755,112,46,2025-07-27,UPI,Cancelled,2676.18
8756,628,79,2025-01-12,Cash,Delivered,1077.97
8757,733,50,2025-12-03,Cash,Delivered,1515.2
8758,461,64,2025-05-03,UPI,Delivered,381.48
8759,839,4,2025-12-20,Cash,Delivered,2789.63
8760,547,99,2025-10-29,Card,Delivered,268.04
8761,555,80,2025-03-13,UPI,Cancelled,2552.08
8762,332,88,2025-05-17,Card,Cancelled,2281.72
8763,35,66,2025-04-02,Card,Cancelled,2146.0
8764,169,8,2025-12-20,Card,Delivered,1415.95
8765,592,41,2025-09-10,Card,Delivered,2488.9
8766,982,28,2025-03-31,Cash,Delivered,748.91
8767,573,39,2025-11-29,Cash,Delivered,672.05
8768,409,22,2025-03-03,Card,Delivered,2286.74
8769,358,18,2025-08-10,Card,Cancelled,533.62
8770,672,62,2025-09-26,UPI,Delivered,2361.94
8771,929,81,2025-06-20,Card,Cancelled,387.92
8772,827,12,2025-10-06,UPI,Delivered,2421.05
8773,53,23,2025-07-29,UPI,Cancelled,1482.12
8774,744,37,2025-10-10,Card,Cancelled,2064.48
8775,625,19,2025-06-13,Card,Delivered,1014.84
8776,114,17,2025-04-05,Card,Cancelled,510.46
8777,799,40,2025-01-08,Cash,Delivered,1498.5
8778,697,60,2025-01-23,Card,Cancelled,2168.09
8779,279,48,2025-05-04,Cash,Delivered,345.37
8780,272,66,2025-12-26,UPI,Cancelled,910.8
8781,906,19,2025-07-08,Card,Delivered,564.61
8782,281,46,2025-10-09,Cash,Delivered,1869.92
8783,448,89,2025-06-17,Card,Cancelled,1646.74
8784,660,70,2025-07-21,Card,Delivered,2997.07
8785,367,41,2025-10-04,Cash,Cancelled,1148.8
8786,398,62,2025-11-06,Cash,Cancelled,1663.87
8787,351,7,2025-12-21,Cash,Delivered,1923.91
8788,848,77,2025-02-02,Card,Delivered,370.29
8789,769,65,2025-03-08,Cash,Delivered,2602.39
8790,899,30,2025-10-31,Card,Cancelled,1529.68
8791,11,40,2025-11-07,Card,Cancelled,483.03
8792,482,99,2025-01-31,UPI,Cancelled,2442.8
8793,958,91,2025-05-30,Cash,Delivered,2180.94
8794,309,21,2025-08-17,UPI,Cancelled,268.15
8795,837,80,2025-12-10,Card,Delivered,1826.44
8796,680,22,2025-07-19,Cash,Delivered,2070.48
8797,449,69,2025-07-10,Card,Delivered,927.67
8798,913,51,2025-05-02,Cash,Delivered,201.5
8799,906,70,2025-03-22,Card,Cancelled,196.43
8800,457,56,2025-08-01,Card,Delivered,250.87
8801,66,48,2025-10-19,UPI,Delivered,962.59
8802,73,41,2025-03-06,Cash,Cancelled,1999.43
8803,912,45,2025-08-08,Card,Cancelled,955.85
8804,4,56,2025-04-04,Card,Cancelled,310.78
8805,114,5,2025-03-31,Card,Delivered,382.58
8806,64,16,2025-06-03,Card,Delivered,1547.22
8807,630,88,2025-07-29,Card,Delivered,2094.47
8808,479,18,2025-07-20,Card,Cancelled,1565.92
8809,752,63,2025-10-27,Cash,Cancelled,1244.94
8810,772,3,2025-04-13,UPI,Delivered,2688.01
8811,34,34,2025-01-07,Card,Delivered,1210.02
8812,384,28,2025-08-28,Card,Delivered,1341.6
8813,440,13,2025-05-29,Cash,Cancelled,2255.87
8814,172,57,2025-04-08,Card,Delivered,1512.64
8815,451,54,2025-08-08,UPI,Delivered,2449.29
8816,640,56,2025-08-19,Card,Cancelled,999.48
8817,170,4,2025-11-28,Card,Delivered,942.3
8818,804,52,2025-02-11,UPI,Delivered,2250.19
8819,242,91,2025-05-15,UPI,Delivered,2999.6
8820,560,8,2025-09-25,Cash,Cancelled,215.19
8821,195,98,2025-05-30,Card,Cancelled,1642.16
8822,312,99,2025-07-19,Card,Cancelled,413.7
8823,723,33,2025-11-25,Card,Delivered,2813.6
8824,910,25,2025-03-25,UPI,Delivered,603.06
8825,260,33,2025-01-29,Card,Delivered,2986.4
8826,704,62,2025-10-04,UPI,Delivered,1733.51
8827,133,53,2025-04-03,Card,Cancelled,573.04
8828,541,24,2025-03-29,Card,Delivered,291.93
8829,428,30,2025-07-03,UPI,Cancelled,2559.15
8830,626,26,2025-02-05,UPI,Cancelled,2384.96
8831,812,61,2025-09-11,UPI,Delivered,2977.32
8832,746,82,2025-07-23,Card,Delivered,391.88
8833,234,38,2025-11-21,Cash,Delivered,2165.63
8834,603,42,2025-05-24,Card,Delivered,673.48
8835,223,69,2025-11-19,Card,Delivered,1956.85
8836,341,99,2025-01-14,Cash,Delivered,2013.31
8837,229,50,2025-02-23,Cash,Cancelled,2953.13
8838,966,25,2025-08-19,UPI,Cancelled,2196.02
8839,442,18,2025-12-29,UPI,Cancelled,1399.56
8840,221,41,2025-06-01,UPI,Cancelled,2440.74
8841,385,25,2025-02-03,Cash,Cancelled,1959.34
8842,708,68,2025-06-04,UPI,Delivered,1815.84
8843,728,47,2025-10-14,UPI,Cancelled,458.9
8844,142,100,2025-10-31,Cash,Delivered,993.44
8845,35,10,2025-09-27,Card,Delivered,1064.2
8846,265,98,2025-07-02,UPI,Delivered,2430.91
8847,310,19,2025-02-01,Cash,Delivered,1115.24
8848,428,62,2025-02-15,Card,Cancelled,326.47
8849,137,35,2025-10-12,Cash,Delivered,2694.03
8850,848,63,2025-02-28,UPI,Delivered,627.99
8851,448,87,2025-02-24,UPI,Cancelled,2499.38
8852,775,17,2025-03-31,Card,Cancelled,1397.94
8853,874,29,2025-06-30,Cash,Cancelled,1304.16
8854,666,86,2025-12-10,Cash,Cancelled,385.91
8855,265,19,2025-06-15,UPI,Delivered,229.66
8856,842,86,2025-01-15,UPI,Delivered,1176.79
8857,389,40,2025-10-31,Cash,Delivered,178.28
8858,468,52,2025-06-16,Card,Cancelled,1346.93
8859,53,16,2025-08-25,Cash,Delivered,2791.51
8860,676,17,2025-10-08,UPI,Cancelled,1212.07
8861,987,77,2025-04-23,UPI,Cancelled,835.32
8862,124,4,2025-10-11,Card,Cancelled,2679.05
8863,229,86,2025-06-10,UPI,Delivered,2822.49
8864,880,53,2025-08-27,Card,Delivered,526.47
8865,709,23,2025-05-01,Cash,Cancelled,2414.87
8866,564,6,2025-07-28,Cash,Delivered,672.16
8867,568,27,2025-06-05,UPI,Cancelled,993.1
8868,412,47,2025-02-17,UPI,Cancelled,2511.41
8869,23,86,2025-12-08,UPI,Cancelled,1941.79
8870,320,35,2025-11-22,Cash,Cancelled,2459.46
8871,346,18,2025-03-19,UPI,Cancelled,690.22
8872,178,59,2025-09-08,Cash,Delivered,2915.73
8873,120,35,2025-04-13,UPI,Delivered,1555.47
8874,366,97,2025-06-30,Cash,Delivered,1335.64
8875,34,97,2025-09-28,Cash,Cancelled,1014.14
8876,992,48,2025-02-12,UPI,Delivered,469.95
8877,891,46,2025-02-14,Cash,Cancelled,777.28
8878,543,68,2025-08-18,Card,Cancelled,2613.06
8879,271,73,2025-11-13,Card,Cancelled,700.45
8880,854,45,2025-10-02,Cash,Cancelled,613.1
8881,815,26,2025-11-16,Card,Cancelled,1542.4
8882,450,56,2025-03-09,Card,Cancelled,2349.93
8883,926,43,2025-01-05,Card,Delivered,1885.23
8884,959,49,2025-02-01,Cash,Cancelled,2583.55
8885,933,64,2025-05-24,Card,Delivered,606.64
8886,837,15,2025-11-09,UPI,Delivered,2919.52
8887,267,71,2025-03-18,UPI,Delivered,1512.53
8888,609,66,2025-07-24,Cash,Cancelled,308.43
8889,342,87,2025-02-21,Card,Cancelled,2693.87
8890,379,58,2025-07-19,Cash,Delivered,652.86
8891,808,46,2025-03-12,Card,Delivered,451.86
8892,175,7,2025-07-16,Card,Delivered,1932.64
8893,664,87,2025-04-22,Cash,Delivered,2810.1
8894,498,76,2025-03-14,Card,Cancelled,866.45
8895,958,33,2025-09-11,Cash,Delivered,2928.0
8896,908,28,2025-03-20,Card,Delivered,200.85
8897,492,28,2025-03-30,Card,Delivered,1609.46
8898,847,87,2025-03-01,Card,Cancelled,1943.28
8899,617,73,2025-06-20,Cash,Cancelled,2997.21
8900,132,4,2025-12-02,Card,Cancelled,1384.72
8901,554,96,2025-06-30,Card,Cancelled,196.66
8902,956,10,2025-06-30,UPI,Delivered,1011.31
8903,482,53,2025-04-16,Card,Delivered,1600.11
8904,643,23,2025-01-15,Cash,Delivered,2795.16
8905,837,21,2025-09-05,Cash,Cancelled,436.32
8906,317,65,2025-03-07,UPI,Delivered,2794.54
8907,854,40,2025-02-01,UPI,Delivered,2598.45
8908,502,96,2025-02-17,UPI,Cancelled,328.28
8909,747,79,2025-05-20,Cash,Delivered,1336.95
8910,692,33,2025-01-12,Card,Cancelled,1665.19
8911,603,65,2025-04-25,UPI,Delivered,385.94
8912,108,80,2025-02-03,Cash,Cancelled,1587.79
8913,578,80,2025-03-19,Card,Cancelled,2786.22
8914,577,31,2025-07-15,Card,Cancelled,1464.7
8915,289,19,2025-01-05,UPI,Delivered,944.38
8916,611,59,2025-09-20,Cash,Delivered,299.41
8917,926,63,2025-12-21,UPI,Cancelled,2679.5
8918,624,56,2025-04-19,UPI,Delivered,1562.69
8919,333,7,2025-11-28,Card,Cancelled,535.85
8920,423,28,2025-08-08,UPI,Delivered,281.89
8921,217,98,2025-07-07,UPI,Cancelled,1399.01
8922,311,32,2025-06-08,Card,Delivered,1144.97
8923,771,74,2025-06-19,Card,Cancelled,2541.51
8924,458,89,2025-03-31,Cash,Cancelled,849.24
8925,483,72,2025-10-31,UPI,Delivered,2450.76
8926,954,37,2025-11-28,UPI,Delivered,2085.93
8927,607,73,2025-11-30,Card,Cancelled,1593.11
8928,484,87,2025-04-20,UPI,Delivered,624.21
8929,588,48,2025-11-05,UPI,Cancelled,1669.71
8930,870,100,2025-12-29,Card,Delivered,1918.83
8931,100,96,2025-05-29,UPI,Cancelled,1290.41
8932,299,23,2025-01-05,UPI,Cancelled,637.2
8933,575,61,2025-03-13,Cash,Cancelled,165.17
8934,964,82,2025-10-19,Card,Delivered,2115.25
8935,316,37,2025-09-04,Card,Delivered,1944.27
8936,242,14,2025-05-01,UPI,Delivered,2104.05
8937,479,13,2025-04-11,Cash,Delivered,1079.43
8938,832,68,2025-10-18,Card,Cancelled,1006.84
8939,280,29,2025-06-03,Cash,Cancelled,950.51
8940,919,69,2025-04-12,Cash,Cancelled,2186.36
8941,712,60,2025-10-20,Card,Delivered,528.73
8942,336,50,2025-10-21,Card,Cancelled,1823.97
8943,610,79,2025-09-28,UPI,Cancelled,2617.24
8944,235,10,2025-10-20,Cash,Cancelled,1726.08
8945,407,91,2025-01-10,Cash,Cancelled,190.94
8946,109,40,2025-09-10,Card,Delivered,897.76
8947,634,87,2025-09-27,UPI,Delivered,1433.93
8948,480,16,2025-08-07,Card,Cancelled,1445.91
8949,121,3,2025-04-03,Card,Delivered,2362.92
8950,135,56,2025-09-30,Card,Cancelled,1804.53
8951,94,59,2025-12-10,UPI,Cancelled,1930.83
8952,146,29,2025-05-05,Cash,Delivered,583.65
8953,88,2,2025-02-23,Card,Cancelled,2276.46
8954,913,32,2025-07-11,Cash,Cancelled,238.46
8955,181,80,2025-04-15,Card,Delivered,1135.5
8956,352,5,2025-07-13,Cash,Delivered,2186.21
8957,660,26,2025-10-13,Card,Delivered,400.39
8958,312,60,2025-03-30,UPI,Cancelled,188.34
8959,757,80,2025-09-10,Cash,Delivered,2798.43
8960,355,73,2025-06-08,UPI,Delivered,1301.3
8961,432,97,2025-03-04,Cash,Delivered,2134.74
8962,949,36,2025-08-27,Card,Delivered,1497.2
8963,573,17,2025-12-22,Card,Cancelled,1526.99
8964,873,52,2025-01-28,UPI,Delivered,1683.91
8965,222,49,2025-05-27,Cash,Cancelled,349.37
8966,414,93,2025-01-28,Card,Delivered,2139.92
8967,147,62,2025-02-10,Card,Delivered,1597.23
8968,747,95,2025-04-15,UPI,Cancelled,1982.24
8969,879,40,2025-09-21,Cash,Cancelled,2394.18
8970,126,35,2025-03-27,Card,Delivered,390.25
8971,292,26,2025-01-25,UPI,Cancelled,2429.75
8972,467,50,2025-01-10,Card,Delivered,559.15
8973,421,9,2025-11-20,Card,Cancelled,1140.07
8974,883,34,2025-09-25,Cash,Delivered,2735.63
8975,933,43,2025-12-31,Cash,Cancelled,915.79
8976,933,44,2025-11-18,Cash,Cancelled,2152.99
8977,81,5,2025-10-27,UPI,Delivered,2927.29
8978,573,14,2025-03-31,UPI,Cancelled,2629.39
8979,387,15,2025-05-18,Cash,Cancelled,2155.79
8980,139,54,2025-07-20,UPI,Delivered,2460.27
8981,325,90,2025-01-26,Cash,Delivered,2975.06
8982,788,64,2025-06-07,UPI,Cancelled,2240.78
8983,761,96,2025-03-27,UPI,Delivered,1321.43
8984,378,6,2025-07-30,UPI,Cancelled,2571.64
8985,635,48,2025-07-04,Card,Delivered,2775.75
8986,138,63,2025-11-22,Card,Delivered,1949.45
8987,392,49,2025-03-18,Card,Cancelled,2722.66
8988,638,54,2025-12-05,Card,Cancelled,1193.76
8989,2,61,2025-12-02,Card,Cancelled,2752.79
8990,177,94,2025-04-05,Cash,Delivered,2046.04
8991,830,84,2025-10-09,UPI,Delivered,2185.64
8992,131,74,2025-09-05,UPI,Delivered,2442.59
8993,183,32,2025-06-16,Cash,Cancelled,2621.66
8994,199,26,2025-02-21,UPI,Cancelled,282.95
8995,598,58,2025-10-05,Card,Cancelled,2655.65
8996,80,100,2025-05-12,Cash,Delivered,1053.79
8997,196,12,2025-09-29,Cash,Cancelled,344.07
8998,222,99,2025-09-27,UPI,Delivered,2843.25
8999,672,86,2025-09-23,Card,Delivered,2805.2
9000,976,97,2025-12-10,UPI,Cancelled,1936.72
9001,227,99,2025-07-13,UPI,Cancelled,2711.82
9002,879,39,2025-03-21,Cash,Cancelled,401.38
9003,311,33,2025-02-13,UPI,Delivered,1674.48
9004,707,71,2025-02-20,UPI,Cancelled,2380.15
9005,408,61,2025-10-21,UPI,Cancelled,1161.28
9006,486,61,2025-06-24,Cash,Cancelled,2553.19
9007,575,11,2025-12-29,Card,Delivered,504.83
9008,461,90,2025-09-30,Card,Delivered,1830.88
9009,874,18,2025-12-12,UPI,Cancelled,547.67
9010,153,48,2025-08-28,UPI,Delivered,1436.77
9011,296,9,2025-10-10,Cash,Delivered,1666.64
9012,152,99,2025-05-07,Card,Cancelled,422.01
9013,537,52,2025-07-06,Cash,Cancelled,1367.83
9014,31,39,2025-01-25,Cash,Delivered,960.23
9015,971,59,2025-04-20,Card,Delivered,2071.77
9016,32,2,2025-06-11,Card,Cancelled,2705.88
9017,708,67,2025-11-18,Cash,Delivered,1534.07
9018,312,18,2025-05-04,Card,Cancelled,2716.61
9019,267,11,2025-12-27,UPI,Cancelled,1222.12
9020,761,31,2025-06-02,Cash,Cancelled,1282.42
9021,295,88,2025-12-20,UPI,Delivered,1046.89
9022,62,58,2025-04-02,UPI,Cancelled,2321.66
9023,475,98,2025-08-05,Cash,Delivered,2734.26
9024,236,21,2025-05-01,Cash,Cancelled,2048.45
9025,674,75,2025-07-01,UPI,Delivered,1888.28
9026,186,53,2025-03-26,Card,Cancelled,1741.02
9027,672,9,2025-05-02,UPI,Cancelled,1157.05
9028,358,20,2025-10-13,Card,Cancelled,1122.25
9029,690,9,2025-02-23,UPI,Delivered,2211.2
9030,234,17,2025-08-29,UPI,Cancelled,1553.23
9031,858,65,2025-02-02,Card,Delivered,1628.78
9032,789,13,2025-07-26,Cash,Cancelled,731.45
9033,596,26,2025-04-18,Cash,Delivered,2092.28
9034,41,66,2025-01-04,Cash,Delivered,1333.63
9035,236,61,2025-06-26,Cash,Delivered,2820.16
9036,718,67,2025-05-18,Card,Cancelled,1491.97
9037,941,63,2025-08-25,UPI,Delivered,533.62
9038,904,34,2025-07-20,Cash,Delivered,1954.58
9039,637,5,2025-06-29,UPI,Cancelled,2680.98
9040,609,74,2025-07-19,UPI,Delivered,2812.12
9041,292,100,2025-03-09,Cash,Delivered,314.96
9042,66,58,2025-09-18,UPI,Cancelled,1457.01
9043,829,24,2025-05-21,UPI,Delivered,568.79
9044,501,58,2025-07-11,UPI,Cancelled,1084.18
9045,974,75,2025-12-23,Card,Delivered,1095.73
9046,914,59,2025-11-07,Cash,Cancelled,824.45
9047,280,82,2025-03-13,Card,Delivered,930.97
9048,253,93,2025-12-20,Cash,Delivered,785.31
9049,239,22,2025-11-04,Card,Delivered,2119.62
9050,684,50,2025-08-20,UPI,Delivered,2662.85
9051,779,98,2025-06-19,Card,Delivered,664.62
9052,41,28,2025-12-31,UPI,Cancelled,810.34
9053,293,94,2025-10-11,Card,Cancelled,2688.76
9054,965,18,2025-03-11,UPI,Cancelled,394.77
9055,38,78,2025-05-03,Card,Cancelled,956.17
9056,452,55,2025-06-01,Card,Delivered,1277.14
9057,698,89,2025-03-11,Cash,Delivered,481.0
9058,985,14,2025-11-23,UPI,Cancelled,1650.61
9059,682,56,2025-10-25,Cash,Delivered,1034.77
9060,821,90,2025-10-13,UPI,Delivered,2534.26
9061,255,12,2025-05-08,Card,Cancelled,1077.43
9062,764,4,2025-11-13,Card,Delivered,1094.15
9063,943,66,2025-06-10,Cash,Cancelled,2866.27
9064,72,26,2025-02-16,UPI,Cancelled,1752.22
9065,407,92,2025-01-19,Card,Cancelled,1833.36
9066,384,51,2025-07-15,Cash,Cancelled,754.41
9067,848,28,2025-04-11,Cash,Cancelled,388.06
9068,466,90,2025-02-27,Cash,Delivered,1219.91
9069,232,94,2025-07-31,UPI,Delivered,568.8
9070,212,22,2025-04-28,Card,Cancelled,2729.58
9071,825,95,2025-01-28,UPI,Delivered,2515.63
9072,51,69,2025-06-10,UPI,Delivered,1350.64
9073,554,63,2025-10-24,UPI,Delivered,448.91
9074,761,64,2025-08-18,UPI,Delivered,2432.94
9075,797,79,2025-11-12,Card,Delivered,1547.46
9076,122,35,2025-11-20,UPI,Delivered,2275.04
9077,995,29,2025-11-29,UPI,Cancelled,1256.78
9078,699,14,2025-09-08,Card,Delivered,2087.85
9079,460,51,2025-09-01,Cash,Delivered,185.77
9080,430,72,2025-04-28,UPI,Delivered,2005.93
9081,666,59,2025-10-10,Cash,Delivered,518.96
9082,725,80,2025-06-09,Card,Delivered,1788.07
9083,707,61,2025-07-20,UPI,Cancelled,1192.1
9084,331,7,2025-09-18,Card,Delivered,885.79
9085,66,36,2025-06-13,Card,Delivered,1503.66
