delivery_id,order_id,partner_id,delivery_status,delivery_minutes
12505,17432,211,Delivered,77
12506,2351,136,Late,38
12507,10806,138,Delivered,53
12508,8745,274,Late,83
12509,529,273,Delivered,90
12510,7788,114,Delivered,80
12511,9066,72,Late,54
12512,5215,296,Delivered,39
12513,12782,241,Delivered,54
12514,19162,180,Delivered,69
12515,11370,160,Delivered,72
12516,10553,161,Late,30
12517,18541,119,Delivered,87
12518,19863,151,Late,31
12519,16593,62,Late,51
12520,12843,148,Delivered,61
12521,18040,171,Delivered,30
12522,14335,164,Delivered,22
12523,9061,102,Late,35
12524,17944,2,Delivered,82
12525,6466,228,Late,88
12526,12539,238,Delivered,75
12527,10647,145,Delivered,54
12528,17794,83,Late,34
12529,8206,295,Delivered,48
12530,13270,93,Delivered,17
12531,8314,246,Delivered,42
12532,17758,123,Delivered,73
12533,2537,142,Late,47
12534,12865,174,Delivered,16
12535,18842,114,Late,65
12536,16413,280,Delivered,15
12537,18632,128,Late,83
12538,2996,282,Late,38
12539,9157,3,Late,39
12540,4003,82,Delivered,82
12541,2844,294,Late,58
12542,19464,182,Delivered,15
12543,18930,7,Late,75
12544,4838,295,Late,82
12545,13665,156,Late,25
12546,8786,51,Delivered,58
12547,12760,265,Delivered,63
12548,377,113,Delivered,23
12549,11641,41,Delivered,74
12550,9831,10,Delivered,78
12551,7095,2,Late,19
12552,13808,64,Late,29
12553,1519,159,Late,19
12554,4828,202,Delivered,26
12555,651,221,Delivered,86
12556,14328,34,Delivered,45
12557,4953,242,Late,43
12558,18792,276,Delivered,23
12559,12280,140,Delivered,18
12560,16255,39,Late,23
12561,12864,112,Delivered,23
12562,4295,24,Late,77
12563,5053,222,Late,59
12564,5204,226,Late,59
12565,8334,88,Delivered,52
12566,10316,112,Delivered,54
12567,2822,121,Late,82
12568,17847,264,Delivered,18
12569,15242,220,Delivered,21
12570,4351,106,Late,29
12571,8342,183,Late,49
12572,16044,83,Delivered,38
12573,16487,211,Delivered,35
12574,17715,35,Delivered,73
12575,15458,40,Late,32
12576,10974,267,Late,61
12577,6823,96,Delivered,70
12578,13305,264,Delivered,44
12579,19602,179,Delivered,73
12580,4033,32,Delivered,89
12581,14183,54,Late,41
12582,19300,16,Late,31
12583,50,75,Delivered,16
12584,19994,233,Delivered,28
12585,18473,287,Late,18
12586,17123,213,Delivered,89
12587,6642,164,Late,51
12588,8328,182,Delivered,84
12589,4893,207,Late,23
12590,13836,88,Late,78
12591,992,36,Delivered,47
12592,15210,60,Delivered,70
12593,9105,284,Delivered,77
12594,15829,249,Delivered,60
12595,18398,43,Delivered,81
12596,1520,113,Late,81
12597,9421,220,Delivered,60
12598,13595,263,Late,58
12599,509,240,Delivered,24
12600,9204,66,Late,69
12601,12295,127,Late,59
12602,10805,92,Delivered,67
12603,15211,246,Delivered,36
12604,8267,21,Delivered,40
12605,9034,65,Delivered,30
12606,874,190,Late,34
12607,3281,80,Late,80
12608,11963,13,Delivered,53
12609,4672,214,Delivered,40
12610,290,18,Delivered,47
12611,15719,163,Late,57
12612,7635,193,Delivered,27
12613,1625,264,Late,69
12614,12619,35,Delivered,78
12615,10515,275,Delivered,49
12616,13895,28,Delivered,15
12617,6131,89,Delivered,43
12618,2667,156,Delivered,86
12619,14146,164,Late,43
12620,16376,17,Late,53
12621,3332,67,Delivered,37
12622,9425,111,Delivered,57
12623,16544,33,Late,40
12624,12280,111,Delivered,51
12625,9582,298,Delivered,23
12626,11039,63,Late,66
12627,7664,37,Delivered,65
12628,15743,208,Delivered,58
12629,8470,255,Delivered,88
12630,14629,197,Delivered,83
12631,11083,254,Late,84
12632,5479,236,Late,71
12633,13986,299,Delivered,36
12634,2833,245,Delivered,88
12635,2963,246,Late,58
12636,15523,18,Late,45
12637,4115,151,Delivered,64
12638,19102,286,Delivered,17
12639,12566,39,Delivered,37
12640,15537,79,Late,74
12641,14675,265,Delivered,78
12642,7455,11,Late,47
12643,760,174,Delivered,82
12644,9704,25,Delivered,46
12645,1704,136,Delivered,23
12646,10079,154,Late,86
12647,14478,27,Late,78
12648,9210,255,Delivered,59
12649,14284,297,Late,48
12650,12520,163,Delivered,38
12651,5345,172,Late,80
12652,13419,165,Late,23
12653,10774,243,Late,15
12654,4979,119,Delivered,22
12655,8891,3,Late,64
12656,12797,259,Late,64
12657,10154,62,Delivered,23
12658,19201,11,Late,58
12659,12103,171,Delivered,23
12660,8766,60,Late,23
12661,8951,220,Delivered,67
12662,8318,240,Delivered,19
12663,8498,189,Delivered,66
12664,7070,277,Delivered,16
12665,16538,26,Late,59
12666,10138,114,Delivered,40
12667,13042,221,Delivered,20
12668,2918,114,Late,37
12669,932,57,Late,44
12670,19192,186,Delivered,59
12671,8170,83,Late,21
12672,15563,29,Delivered,88
12673,17155,189,Delivered,66
12674,2708,3,Late,15
12675,12342,62,Late,69
12676,18417,175,Delivered,87
12677,4977,56,Late,26
12678,8466,270,Late,74
12679,14787,188,Late,48
12680,6451,168,Delivered,90
12681,10580,174,Late,83
12682,19693,224,Late,55
12683,14588,112,Delivered,25
12684,17263,149,Late,73
12685,10716,281,Delivered,38
12686,10647,209,Late,90
12687,15507,197,Late,77
12688,9680,43,Late,79
12689,18648,194,Delivered,65
12690,18203,159,Late,43
12691,8133,48,Late,69
12692,19004,10,Late,70
12693,8659,212,Late,39
12694,17790,232,Delivered,69
12695,4907,159,Late,86
12696,8832,94,Delivered,77
12697,8623,57,Late,75
12698,7703,232,Late,29
12699,19648,61,Delivered,35
12700,12824,94,Delivered,63
12701,3930,281,Delivered,25
12702,16787,82,Delivered,84
12703,2908,179,Delivered,48
12704,10577,82,Late,66
12705,15290,110,Late,83
12706,3078,238,Late,75
12707,11245,145,Delivered,83
12708,7676,153,Late,19
12709,19171,11,Late,51
12710,13172,134,Late,49
12711,11084,179,Late,52
12712,15752,134,Delivered,81
12713,11508,191,Delivered,60
12714,5682,142,Late,42
12715,17907,289,Late,33
12716,3635,52,Delivered,78
12717,18453,241,Late,66
12718,15875,273,Delivered,36
12719,4677,19,Delivered,66
12720,19863,122,Late,64
12721,5952,249,Delivered,31
12722,14900,254,Late,87
12723,1799,258,Late,54
12724,7133,244,Late,39
12725,6189,93,Late,16
12726,4998,167,Delivered,30
12727,18097,143,Delivered,44
12728,14521,164,Delivered,81
12729,16402,212,Late,50
12730,17280,68,Delivered,88
12731,18069,51,Late,65
12732,19083,202,Delivered,47
12733,10039,268,Delivered,31
12734,14512,233,Delivered,32
12735,1676,113,Late,69
12736,1883,66,Delivered,43
12737,11456,46,Delivered,90
12738,2085,173,Delivered,41
12739,3836,86,Delivered,50
12740,11924,93,Late,84
12741,10935,167,Delivered,69
12742,5883,97,Late,74
12743,14172,251,Late,19
12744,11845,247,Late,22
12745,14007,250,Late,70
12746,3512,225,Delivered,71
12747,39,156,Delivered,20
12748,12785,175,Late,42
12749,12892,224,Late,35
12750,17674,289,Late,20
12751,1546,185,Delivered,69
12752,19815,98,Late,46
12753,1997,274,Late,28
12754,19724,165,Delivered,54
12755,14199,246,Delivered,79
12756,324,252,Delivered,37
12757,13624,284,Late,79
12758,6834,40,Delivered,38
12759,10276,276,Late,81
12760,19444,28,Late,16
12761,13339,247,Delivered,82
12762,7269,161,Late,76
12763,1866,290,Delivered,75
12764,3903,105,Late,38
12765,5621,110,Delivered,46
12766,15957,254,Delivered,40
12767,4487,50,Late,81
12768,19315,62,Late,53
12769,6454,94,Late,46
12770,9218,271,Delivered,64
12771,11871,139,Delivered,73
12772,8241,209,Late,80
12773,15781,66,Late,58
12774,18294,223,Delivered,45
12775,3931,61,Late,53
12776,12932,206,Late,50
12777,16941,176,Late,79
12778,18501,113,Delivered,77
12779,15359,137,Late,84
12780,7791,87,Delivered,65
12781,3017,48,Late,53
12782,14178,171,Delivered,86
12783,18354,57,Late,21
12784,12812,220,Delivered,55
12785,19810,39,Late,33
12786,7222,5,Late,45
12787,8901,108,Late,21
12788,2376,220,Late,46
12789,6590,7,Late,53
12790,7379,77,Delivered,72
12791,4338,93,Delivered,27
12792,14227,102,Delivered,81
12793,9525,233,Late,76
12794,1710,230,Late,52
12795,14507,115,Delivered,55
12796,16543,283,Late,90
12797,17783,160,Delivered,76
12798,18753,198,Late,61
12799,1124,258,Delivered,61
12800,8456,5,Late,28
12801,7249,284,Late,90
12802,1258,234,Delivered,15
12803,9770,95,Delivered,62
12804,6008,19,Delivered,31
12805,13859,61,Delivered,78
12806,18526,142,Late,87
12807,6242,132,Delivered,89
12808,14829,289,Delivered,78
12809,6421,126,Late,54
12810,984,276,Late,80
12811,10731,96,Delivered,19
12812,18320,274,Late,53
12813,2669,226,Delivered,87
12814,16614,93,Late,32
12815,9166,231,Late,85
12816,8942,70,Delivered,90
12817,14428,165,Late,70
12818,6874,288,Late,31
12819,9665,113,Late,85
12820,13444,232,Delivered,57
12821,9969,100,Late,82
12822,14622,25,Late,82
12823,8642,190,Delivered,68
12824,15819,22,Late,37
12825,7848,58,Late,51
12826,1719,190,Late,46
12827,9778,125,Delivered,49
12828,5685,138,Late,15
12829,13991,218,Late,63
12830,9089,167,Delivered,22
12831,14874,287,Delivered,63
12832,16017,66,Late,67
12833,4866,157,Delivered,44
12834,19280,89,Delivered,62
12835,11536,200,Delivered,90
12836,4166,126,Delivered,36
12837,12397,95,Delivered,29
12838,10597,127,Late,64
12839,18130,99,Delivered,22
12840,19354,248,Late,85
12841,17807,19,Delivered,22
12842,5657,31,Delivered,70
12843,9690,70,Late,43
12844,4753,219,Late,90
12845,17684,188,Late,87
12846,9206,121,Late,36
12847,12406,174,Delivered,88
12848,7777,99,Late,16
12849,16117,58,Late,60
12850,3578,235,Delivered,29
12851,11615,206,Late,21
12852,9425,189,Delivered,81
12853,19718,229,Delivered,66
12854,8512,108,Delivered,32
12855,2568,215,Delivered,20
12856,2655,172,Late,74
12857,14129,40,Late,81
12858,5747,16,Late,21
12859,18027,78,Late,22
12860,18078,178,Delivered,59
12861,3016,145,Delivered,65
12862,2087,60,Delivered,18
12863,9024,21,Delivered,63
12864,13542,248,Delivered,72
12865,4223,181,Delivered,78
12866,3762,6,Late,56
12867,6260,135,Late,80
12868,2082,46,Delivered,37
12869,16391,94,Delivered,41
12870,5719,234,Late,63
12871,12120,205,Late,38
12872,6370,87,Late,16
12873,15604,81,Late,90
12874,1119,17,Delivered,57
12875,14710,25,Late,41
12876,10535,285,Late,28
12877,19168,104,Delivered,60
12878,292,280,Late,40
12879,11530,156,Late,86
12880,17211,121,Late,73
12881,14179,300,Late,65
12882,17834,44,Late,45
12883,8717,54,Late,70
12884,13098,64,Late,39
12885,570,162,Delivered,61
12886,1646,273,Late,46
12887,15610,115,Delivered,54
12888,6861,25,Delivered,28
12889,5514,125,Delivered,48
12890,4510,52,Delivered,72
12891,17184,245,Late,16
12892,19953,94,Delivered,17
12893,8386,205,Delivered,43
12894,19697,236,Delivered,28
12895,1812,201,Delivered,88
12896,10262,230,Late,42
12897,10087,184,Delivered,50
12898,15855,111,Delivered,64
12899,10538,234,Delivered,56
12900,16808,136,Delivered,86
12901,11177,175,Late,57
12902,6345,1,Late,78
12903,7313,210,Late,71
12904,1856,93,Delivered,24
12905,277,201,Late,61
12906,1867,172,Late,52
12907,12785,149,Delivered,62
12908,14511,15,Late,70
12909,13415,15,Delivered,68
12910,7615,97,Late,83
12911,9355,2,Late,35
12912,17680,24,Late,55
12913,247,294,Late,29
12914,8243,22,Late,17
12915,5156,148,Delivered,46
12916,10153,7,Late,37
12917,921,66,Late,29
12918,1994,104,Delivered,50
12919,6367,46,Late,69
12920,8426,107,Late,37
12921,13348,88,Delivered,48
12922,13504,35,Late,90
12923,17749,187,Delivered,86
12924,11377,137,Delivered,24
12925,12683,266,Delivered,49
12926,16085,63,Delivered,32
12927,1611,37,Delivered,26
12928,6079,260,Delivered,39
12929,9863,190,Late,15
12930,16908,88,Late,77
12931,16307,24,Delivered,29
12932,14394,183,Delivered,49
12933,2414,99,Delivered,18
12934,14420,42,Late,43
12935,19363,233,Delivered,56
12936,15870,156,Late,45
12937,4610,71,Delivered,50
12938,3316,60,Late,37
12939,14949,202,Delivered,63
12940,18788,257,Delivered,37
12941,17667,243,Late,59
12942,3945,8,Late,76
12943,16230,204,Delivered,78
12944,1909,228,Delivered,74
12945,1673,202,Delivered,79
12946,18789,79,Delivered,76
12947,11672,272,Late,61
12948,212,72,Delivered,65
12949,7524,256,Delivered,73
12950,16116,165,Late,48
12951,702,207,Late,72
12952,18003,57,Delivered,89
12953,19692,188,Delivered,38
12954,9602,97,Late,86
12955,4701,231,Delivered,17
12956,9320,165,Delivered,69
12957,16576,84,Late,78
12958,13333,115,Late,34
12959,15494,225,Delivered,78
12960,19414,283,Delivered,34
12961,11502,91,Late,86
12962,8164,48,Delivered,88
12963,8383,195,Delivered,46
12964,2436,233,Delivered,54
12965,16215,70,Delivered,54
12966,430,272,Delivered,24
12967,11462,280,Late,15
12968,16663,194,Delivered,59
12969,4220,160,Delivered,47
12970,418,153,Delivered,45
12971,1991,143,Late,54
12972,8627,136,Delivered,82
12973,8858,94,Delivered,49
12974,589,131,Late,24
12975,11928,290,Late,27
12976,6093,190,Late,73
12977,15210,177,Delivered,18
12978,14665,56,Delivered,61
12979,7925,277,Delivered,24
12980,3841,142,Delivered,38
12981,7755,83,Delivered,50
12982,3433,47,Late,90
12983,7490,39,Late,78
12984,7840,238,Delivered,30
12985,6308,284,Delivered,65
12986,2482,272,Late,19
12987,13958,152,Late,30
12988,9186,240,Delivered,68
12989,16029,57,Late,43
12990,5562,102,Delivered,59
12991,19283,244,Delivered,27
12992,7172,170,Late,31
12993,15628,157,Delivered,48
12994,9066,83,Delivered,79
12995,1809,74,Delivered,85
12996,4944,50,Late,28
12997,193,246,Late,51
12998,6946,201,Late,87
12999,14308,9,Delivered,81
13000,3711,125,Delivered,39
13001,15280,205,Late,25
13002,10208,4,Late,36
13003,18448,260,Late,58
13004,573,20,Late,61
13005,9972,187,Delivered,25
13006,18468,93,Late,77
13007,644,204,Late,39
13008,10400,231,Late,42
13009,18641,157,Late,73
13010,19015,94,Delivered,65
13011,19098,52,Late,35
13012,8461,160,Late,72
13013,16173,184,Delivered,42
13014,2380,224,Delivered,72
13015,14663,63,Delivered,17
13016,13066,167,Delivered,71
13017,9894,253,Delivered,83
13018,16918,137,Late,40
13019,3292,188,Late,57
13020,18002,206,Late,70
13021,1173,282,Late,78
13022,17848,156,Delivered,71
13023,5850,100,Delivered,21
13024,13122,17,Delivered,65
13025,9148,189,Late,17
13026,8597,32,Late,68
13027,941,155,Delivered,76
13028,14922,108,Late,51
13029,18429,28,Delivered,55
13030,13113,105,Delivered,36
13031,2288,107,Late,90
13032,6479,221,Delivered,27
13033,2656,250,Late,52
13034,5660,201,Delivered,24
13035,18214,35,Delivered,48
13036,11585,233,Delivered,28
13037,9384,280,Delivered,75
13038,10154,172,Late,66
13039,19169,97,Delivered,45
13040,8265,238,Delivered,81
13041,18416,271,Delivered,46
13042,10091,192,Late,43
13043,16131,127,Delivered,66
13044,12771,161,Delivered,49
13045,2315,18,Late,77
13046,13379,112,Delivered,74
13047,446,139,Delivered,71
13048,1028,174,Delivered,36
13049,3120,14,Late,90
13050,1184,99,Late,87
13051,7460,220,Delivered,44
13052,2829,248,Late,55
13053,7470,56,Late,76
13054,2548,171,Late,68
13055,15715,146,Delivered,81
13056,2225,253,Delivered,42
13057,16290,299,Delivered,31
13058,19420,14,Late,45
13059,6357,246,Delivered,23
13060,2698,230,Delivered,57
13061,11730,280,Late,82
13062,7354,188,Late,15
13063,10721,26,Late,18
13064,1704,244,Late,25
13065,7305,64,Delivered,28
13066,5137,144,Delivered,58
13067,5079,178,Delivered,18
13068,2513,260,Late,23
13069,7254,87,Delivered,19
13070,19377,113,Late,57
13071,1996,161,Late,87
13072,7752,248,Late,39
13073,14058,197,Delivered,43
13074,1866,289,Delivered,49
13075,15547,196,Late,16
13076,8729,274,Late,53
13077,1090,125,Late,81
13078,13016,215,Delivered,51
13079,14342,188,Delivered,65
13080,15671,70,Delivered,53
13081,1567,264,Delivered,63
13082,8977,123,Delivered,89
13083,13181,248,Delivered,64
13084,6705,176,Late,59
13085,324,40,Delivered,42
13086,10043,269,Late,32
13087,5883,231,Late,40
13088,11255,237,Delivered,23
13089,849,117,Delivered,41
13090,791,50,Delivered,26
13091,5616,116,Late,27
13092,7410,244,Delivered,41
13093,16724,35,Delivered,62
13094,7713,41,Delivered,36
13095,16892,216,Delivered,72
13096,13390,12,Late,44
13097,824,258,Late,51
13098,10982,231,Late,88
13099,5659,13,Delivered,64
13100,1424,258,Late,88
13101,4392,64,Late,52
13102,4856,38,Late,61
13103,5513,299,Delivered,62
13104,9394,242,Delivered,55
13105,5284,295,Late,50
13106,13833,74,Delivered,36
13107,3094,28,Late,38
13108,7146,97,Delivered,51
13109,19035,122,Delivered,24
13110,7891,209,Delivered,25
13111,11554,189,Late,65
13112,9737,80,Late,83
13113,4188,43,Late,65
13114,18164,286,Delivered,75
13115,2593,151,Late,34
13116,19862,130,Delivered,76
13117,7219,271,Late,34
13118,12714,122,Late,71
13119,4223,282,Delivered,89
13120,115,75,Delivered,63
13121,10665,105,Late,27
13122,13906,196,Delivered,26
13123,16758,16,Late,42
13124,13840,155,Delivered,73
13125,9760,75,Delivered,68
13126,11361,267,Late,25
13127,12187,136,Delivered,41
13128,5205,100,Delivered,22
13129,7164,270,Late,51
13130,17242,223,Late,26
13131,2075,222,Delivered,36
13132,9518,289,Late,37
13133,1721,239,Delivered,28
13134,15723,200,Delivered,73
13135,2401,250,Delivered,82
13136,7123,177,Delivered,57
13137,11864,200,Delivered,34
13138,3035,296,Late,81
13139,18474,164,Late,30
13140,5485,284,Late,23
13141,10349,1,Late,48
13142,4819,99,Late,90
13143,3365,85,Delivered,90
13144,242,246,Delivered,70
13145,10026,11,Delivered,55
13146,7234,296,Late,42
13147,19088,248,Delivered,85
13148,4828,264,Delivered,64
13149,4339,17,Delivered,89
13150,9700,250,Late,35
13151,17538,214,Late,84
13152,16842,28,Delivered,86
13153,5243,199,Late,32
13154,945,188,Delivered,54
13155,8915,233,Late,64
13156,8680,232,Late,83
13157,11113,119,Late,39
13158,9597,68,Late,24
13159,17031,122,Delivered,42
13160,11742,122,Delivered,32
13161,3182,182,Late,25
13162,679,129,Delivered,59
13163,13865,149,Late,46
13164,15496,152,Delivered,64
13165,12564,83,Late,54
13166,8065,108,Delivered,40
13167,5474,244,Late,66
13168,1442,284,Late,66
13169,8865,29,Late,48
13170,8617,34,Late,51
13171,13776,17,Delivered,39
13172,10528,3,Late,20
13173,7503,17,Late,84
13174,13621,35,Delivered,64
13175,15492,38,Delivered,42
13176,11511,181,Delivered,16
13177,4821,272,Delivered,67
13178,5047,17,Late,47
13179,10091,103,Late,31
13180,8286,106,Delivered,31
13181,16183,238,Delivered,77
13182,11395,18,Delivered,54
13183,14034,37,Delivered,58
13184,896,128,Delivered,39
13185,14508,194,Late,61
13186,179,154,Delivered,74
13187,3808,130,Delivered,80
13188,16757,284,Delivered,67
13189,4944,190,Late,86
13190,2645,31,Late,20
13191,10688,22,Late,27
13192,9758,67,Delivered,54
13193,5166,271,Late,69
13194,7518,137,Delivered,18
13195,6065,267,Delivered,90
13196,4973,183,Late,35
13197,13307,23,Late,74
13198,5124,288,Late,89
13199,13484,291,Late,88
13200,2424,163,Late,22
13201,3880,100,Late,88
13202,3058,21,Late,24
13203,9285,180,Delivered,67
13204,13534,135,Delivered,21
13205,948,197,Late,80
13206,16741,196,Late,30
13207,9590,198,Late,59
13208,16104,3,Delivered,77
13209,18375,216,Delivered,25
13210,12435,95,Late,31
13211,18158,151,Delivered,54
13212,18050,46,Late,38
13213,3705,251,Delivered,78
13214,17859,285,Late,79
13215,18835,174,Delivered,30
13216,14685,28,Late,66
13217,3058,257,Late,48
13218,11568,72,Delivered,67
13219,15672,236,Late,39
13220,863,234,Delivered,17
13221,7191,241,Delivered,31
13222,17617,265,Delivered,68
13223,620,65,Delivered,40
13224,1994,71,Late,85
13225,1961,100,Late,51
13226,15918,36,Late,18
13227,19251,148,Delivered,87
13228,2755,61,Delivered,47
13229,391,241,Late,55
13230,5880,126,Late,90
13231,19978,177,Late,36
13232,13945,97,Late,64
13233,7406,251,Delivered,18
13234,5298,256,Late,32
13235,11914,268,Delivered,25
13236,5199,162,Delivered,55
13237,8389,197,Late,27
13238,11696,284,Late,77
13239,1729,117,Late,24
13240,483,166,Delivered,51
13241,13316,176,Delivered,83
13242,7605,188,Late,37
13243,11281,285,Late,71
13244,6008,274,Late,29
13245,2602,135,Delivered,71
13246,11575,291,Delivered,48
13247,10250,214,Delivered,34
13248,18318,296,Delivered,76
13249,16959,236,Delivered,75
13250,11289,163,Delivered,33
13251,6001,157,Late,20
13252,19032,61,Delivered,24
13253,2458,87,Delivered,85
13254,15162,121,Delivered,85
13255,17110,152,Delivered,34
13256,8148,41,Late,67
13257,13870,107,Delivered,84
13258,10580,70,Delivered,81
13259,17055,197,Delivered,35
13260,5053,159,Delivered,37
